transaction_id,date,account_id,transaction_type,channel,amount,status,exception_reason,region,processing_time_mins
TXN-0C064516A0EC,2026-07-08,ACCT-0C064516A0EC,Card,Mobile,98.82,processed,,Southwest,10.0
TXN-D1B825CBD7E1,2026-07-19,ACCT-D1B825CBD7E1,Wire,Branch,65972.29,processed,,Southwest,6.8
TXN-2AA210A2F6EC,2026-08-03,ACCT-2AA210A2F6EC,Card,Online,59.79,processed,,Northeast,4.7
TXN-5AB3DFC8EAF7,2026-08-26,ACCT-5AB3DFC8EAF7,Card,Mobile,201.93,processed,,Northeast,1.2
TXN-1112C695B7E5,2026-08-07,ACCT-1112C695B7E5,ACH,API,7264.93,processed,,Southeast,0.7
TXN-FB3DAAF295C3,2026-08-14,ACCT-FB3DAAF295C3,Zelle/P2P,Mobile,254.66,processed,,Southeast,1.9
TXN-C30D74643CD0,2026-09-14,ACCT-C30D74643CD0,ACH,Online,5959.35,processed,,Southeast,5.9
TXN-EFE1FFCEEE7D,2026-07-20,ACCT-EFE1FFCEEE7D,Check,Mobile,3674.79,processed,,Midwest,2.7
TXN-90082CD88AAB,2026-08-13,ACCT-90082CD88AAB,Card,ATM,221.83,processed,,Midwest,3.7
TXN-87726AF5FC23,2026-07-17,ACCT-87726AF5FC23,ACH,Mobile,3978.77,processed,,West,5.9
TXN-0D14FC2519D6,2026-09-16,ACCT-0D14FC2519D6,Wire,Call Center,7007.86,processed,,Northeast,12.0
TXN-2EC5F6091586,2026-08-02,ACCT-2EC5F6091586,Card,Online,59.07,processed,,Northeast,1.8
TXN-AA350CD9C859,2026-07-03,ACCT-AA350CD9C859,Wire,Call Center,7289.27,processed,,West,12.7
TXN-82FA889930B9,2026-08-10,ACCT-82FA889930B9,ACH,Online,1852.41,processed,,Southeast,5.1
TXN-BB4D3BD12560,2026-09-15,ACCT-BB4D3BD12560,ACH,Mobile,11071.06,processed,,Midwest,4.6
TXN-3E8D0B18F3BE,2026-06-26,ACCT-3E8D0B18F3BE,Card,Mobile,131.01,processed,,Midwest,2.4
TXN-42AE45361F35,2026-06-29,ACCT-42AE45361F35,ACH,Branch,10762.7,processed,,Midwest,5.0
TXN-AFB922E38473,2026-07-22,ACCT-AFB922E38473,Card,ATM,79.5,processed,,Northeast,10.1
TXN-F4A511B048FB,2026-07-01,ACCT-F4A511B048FB,Card,ATM,167.89,processed,,Northeast,1.4
TXN-0C56061FF682,2026-09-11,ACCT-0C56061FF682,Zelle/P2P,Mobile,233.58,processed,,Northeast,2.7
TXN-A5B0E0D8E9D0,2026-09-01,ACCT-A5B0E0D8E9D0,Zelle/P2P,Mobile,170.17,processed,,Southeast,22.9
TXN-F2C8C2A5B93D,2026-07-31,ACCT-F2C8C2A5B93D,Card,Mobile,45.88,processed,,Northeast,0.6
TXN-F7101C4CBE78,2026-09-05,ACCT-F7101C4CBE78,Bill Pay,Online,1424.54,processed,,Southwest,5.7
TXN-22F6E71C4943,2026-07-13,ACCT-22F6E71C4943,ACH,Mobile,14209.88,processed,,Midwest,5.8
TXN-E3FF67A034BE,2026-07-30,ACCT-E3FF67A034BE,Check,Branch,5513.35,processed,,Southeast,8.9
TXN-CFAA60293C97,2026-08-17,ACCT-CFAA60293C97,Zelle/P2P,Mobile,1656.13,processed,,West,18.9
TXN-8EAE55C4C9DE,2026-08-10,ACCT-8EAE55C4C9DE,Card,ATM,272.99,processed,,Midwest,1.8
TXN-816B5CC4D32D,2026-09-02,ACCT-816B5CC4D32D,ACH,Online,6048.13,processed,,West,1.4
TXN-743517910941,2026-07-14,ACCT-743517910941,Wire,Branch,2497.45,processed,,West,3.0
TXN-A4F49FE2A01C,2026-08-04,ACCT-A4F49FE2A01C,Check,Branch,10135.66,processed,,West,1.8
TXN-9AF7222826AE,2026-08-04,ACCT-9AF7222826AE,ACH,Branch,3687.73,processed,,Northeast,2.0
TXN-7F9A139A3C85,2026-08-08,ACCT-7F9A139A3C85,Check,Mobile,15226.55,processed,,Northeast,7.3
TXN-C07565266783,2026-07-22,ACCT-C07565266783,Card,Online,421.34,processed,,West,18.7
TXN-CD579DD3CB50,2026-09-17,ACCT-CD579DD3CB50,Bill Pay,Mobile,801.37,processed,,Northeast,10.2
TXN-3C5ECE264596,2026-08-11,ACCT-3C5ECE264596,ACH,Mobile,6696.0,processed,,Southeast,5.0
TXN-B1ABACE73AA7,2026-07-28,ACCT-B1ABACE73AA7,Check,Branch,3696.94,processed,,Southwest,2.9
TXN-3E4028749F30,2026-08-06,ACCT-3E4028749F30,ACH,Branch,1380.16,processed,,Southwest,5.0
TXN-DCF8345C0FFB,2026-07-24,ACCT-DCF8345C0FFB,Card,Online,287.82,processed,,Southwest,1.1
TXN-07694E757E99,2026-07-01,ACCT-07694E757E99,Zelle/P2P,Mobile,258.09,processed,,Northeast,4.1
TXN-45470F5AE9D3,2026-07-07,ACCT-45470F5AE9D3,Card,Mobile,43.62,processed,,West,4.2
TXN-8EE6AF2E8D2B,2026-08-21,ACCT-8EE6AF2E8D2B,Card,ATM,36.35,processed,,West,2.4
TXN-B3282A2F2A28,2026-09-07,ACCT-B3282A2F2A28,ACH,Online,3351.57,processed,,West,7.1
TXN-5DD03D9F4866,2026-06-29,ACCT-5DD03D9F4866,Check,ATM,2620.31,processed,,Midwest,17.9
TXN-507C461B663A,2026-08-04,ACCT-507C461B663A,ACH,API,602.0,processed,,West,2.5
TXN-CE736361B8D3,2026-07-05,ACCT-CE736361B8D3,ACH,Mobile,3299.53,processed,,West,0.9
TXN-48E0FE5D5E31,2026-09-18,ACCT-48E0FE5D5E31,Check,Mobile,17554.34,processed,,Southeast,7.5
TXN-2A01795BB44F,2026-08-09,ACCT-2A01795BB44F,Zelle/P2P,Mobile,498.94,processed,,Northeast,7.5
TXN-D4BADA3CBAA7,2026-07-14,ACCT-D4BADA3CBAA7,Card,Online,86.3,processed,,Midwest,1.0
TXN-E41D64DB5703,2026-08-14,ACCT-E41D64DB5703,Bill Pay,Online,5641.33,processed,,Midwest,1.7
TXN-1D28C120568C,2026-08-10,ACCT-1D28C120568C,Bill Pay,Online,813.14,processed,,Northeast,26.3
TXN-44EFC4264845,2026-07-28,ACCT-44EFC4264845,Zelle/P2P,Online,69.76,processed,,Northeast,3.9
TXN-4A8ED6268C17,2026-08-25,ACCT-4A8ED6268C17,Bill Pay,Online,1612.81,processed,,Northeast,13.6
TXN-96C78D285761,2026-06-25,ACCT-96C78D285761,Card,Online,549.83,processed,,Midwest,12.0
TXN-680F612E343A,2026-07-31,ACCT-680F612E343A,ACH,Mobile,1654.3,processed,,Southeast,5.3
TXN-B593F48ECF28,2026-08-14,ACCT-B593F48ECF28,Bill Pay,Mobile,413.43,processed,,West,0.7
TXN-D73F676A34A0,2026-07-12,ACCT-D73F676A34A0,ACH,Online,2374.73,processed,,West,2.1
TXN-1123CE2B71EB,2026-07-01,ACCT-1123CE2B71EB,Card,Mobile,202.13,processed,,West,10.4
TXN-F244EC3ECB53,2026-09-15,ACCT-F244EC3ECB53,Card,Online,328.74,processed,,Midwest,2.2
TXN-EAAB676A6E41,2026-07-27,ACCT-EAAB676A6E41,Card,Mobile,282.48,processed,,West,9.1
TXN-9DDE7ECEDC83,2026-06-24,ACCT-9DDE7ECEDC83,Wire,Call Center,13973.79,processed,,Midwest,10.9
TXN-672957962470,2026-07-27,ACCT-672957962470,Wire,Branch,45678.11,processed,,Northeast,18.5
TXN-0D4112730FB1,2026-09-09,ACCT-0D4112730FB1,Check,Branch,8850.6,processed,,Midwest,1.2
TXN-0566B75AAC4A,2026-08-14,ACCT-0566B75AAC4A,Zelle/P2P,Online,308.21,processed,,Southwest,2.5
TXN-BF30ED96384D,2026-07-29,ACCT-BF30ED96384D,Card,Mobile,75.04,processed,,Southwest,10.7
TXN-95C980A35562,2026-09-16,ACCT-95C980A35562,Check,Branch,5513.93,processed,,West,3.7
TXN-89A187414405,2026-06-25,ACCT-89A187414405,Zelle/P2P,Mobile,454.6,processed,,West,1.3
TXN-641F2ACADF33,2026-08-01,ACCT-641F2ACADF33,ACH,Mobile,1736.26,processed,,Southeast,12.3
TXN-B3E23BCEE2CC,2026-07-08,ACCT-B3E23BCEE2CC,Zelle/P2P,Mobile,1610.37,processed,,Southeast,0.9
TXN-E1193F9BAE46,2026-08-19,ACCT-E1193F9BAE46,ACH,API,1810.42,processed,,West,3.4
TXN-BD6AEE060CA7,2026-07-14,ACCT-BD6AEE060CA7,Check,Mobile,2800.24,processed,,Midwest,4.2
TXN-E7F912A13181,2026-09-03,ACCT-E7F912A13181,Check,Mobile,680.29,processed,,Northeast,2.3
TXN-DEE71B933E85,2026-09-16,ACCT-DEE71B933E85,ACH,API,1780.67,processed,,West,7.4
TXN-CDBE4E7E26E3,2026-08-31,ACCT-CDBE4E7E26E3,Check,ATM,631.29,processed,,Northeast,10.7
TXN-73E2CAB971D7,2026-06-25,ACCT-73E2CAB971D7,Wire,Branch,28038.23,processed,,Southeast,2.2
TXN-123863CD3FD1,2026-07-09,ACCT-123863CD3FD1,Zelle/P2P,Mobile,517.2,processed,,Southwest,19.4
TXN-4BF54947363F,2026-07-27,ACCT-4BF54947363F,ACH,Online,5127.17,processed,,Northeast,2.7
TXN-472DC7F2D1D5,2026-08-27,ACCT-472DC7F2D1D5,ACH,Online,15486.28,processed,,Southeast,1.6
TXN-4B2AA50B91B5,2026-06-29,ACCT-4B2AA50B91B5,ACH,API,1298.13,processed,,Northeast,1.6
TXN-476813A90145,2026-09-04,ACCT-476813A90145,ACH,API,4355.36,processed,,Southwest,8.9
TXN-7DFCA4BE5858,2026-08-11,ACCT-7DFCA4BE5858,ACH,API,7577.93,processed,,Southwest,3.7
TXN-ECAC903EA62D,2026-08-06,ACCT-ECAC903EA62D,Check,Branch,5591.01,processed,,West,1.0
TXN-86CBD9DEC45D,2026-07-17,ACCT-86CBD9DEC45D,Zelle/P2P,Mobile,1020.39,processed,,Northeast,0.9
TXN-CC79AF772167,2026-08-19,ACCT-CC79AF772167,Card,Mobile,763.28,processed,,Southwest,2.7
TXN-69AEA024A307,2026-09-21,ACCT-69AEA024A307,Card,ATM,75.15,processed,,West,1.4
TXN-68C599738E42,2026-07-24,ACCT-68C599738E42,Zelle/P2P,Mobile,1169.32,processed,,Midwest,4.9
TXN-9347E63DCF14,2026-07-16,ACCT-9347E63DCF14,Card,Mobile,350.52,processed,,Southeast,1.1
TXN-BA75E6190F20,2026-07-28,ACCT-BA75E6190F20,ACH,Online,4813.44,failed,,Southeast,14.4
TXN-958F34269C3D,2026-06-29,ACCT-958F34269C3D,Card,Mobile,39.34,processed,,Southwest,2.0
TXN-A4A6BF314720,2026-07-15,ACCT-A4A6BF314720,Bill Pay,Mobile,86.81,processed,,West,6.4
TXN-9E6A72557ADA,2026-07-21,ACCT-9E6A72557ADA,ACH,API,724.9,processed,,Southwest,9.8
TXN-E71B7B18EF23,2026-09-14,ACCT-E71B7B18EF23,Wire,Online,100553.5,processed,,West,24.1
TXN-FA22EECE87A2,2026-08-21,ACCT-FA22EECE87A2,ACH,Mobile,1085.68,processed,,Midwest,2.6
TXN-11B59823B8B6,2026-09-15,ACCT-11B59823B8B6,Card,ATM,298.58,processed,,Midwest,3.5
TXN-398FD2E543DB,2026-06-30,ACCT-398FD2E543DB,Check,Branch,233.92,processed,,Southeast,6.1
TXN-FFCE453693CA,2026-08-26,ACCT-FFCE453693CA,ACH,Mobile,338.66,exception,Amount exceeds limit,Southeast,10.6
TXN-020F796C60AE,2026-08-27,ACCT-020F796C60AE,Card,Online,429.44,processed,,Southeast,0.4
TXN-4138BBADFE55,2026-08-11,ACCT-4138BBADFE55,Check,Branch,11462.78,processed,,Midwest,12.5
TXN-4CE8E34205BC,2026-07-30,ACCT-4CE8E34205BC,ACH,Branch,4541.57,processed,,Southwest,2.4
TXN-D5E922602CC2,2026-06-30,ACCT-D5E922602CC2,Card,Mobile,405.59,processed,,West,3.8
TXN-78A69C6FDC7B,2026-09-08,ACCT-78A69C6FDC7B,Bill Pay,Online,518.49,processed,,Southeast,3.1
TXN-829600BB4D33,2026-07-28,ACCT-829600BB4D33,ACH,Branch,1909.9,processed,,Southeast,1.1
TXN-8E221B472F53,2026-09-16,ACCT-8E221B472F53,Card,ATM,185.37,processed,,Southwest,2.7
TXN-AF6A21833B5A,2026-07-30,ACCT-AF6A21833B5A,Zelle/P2P,Mobile,6766.73,pending,,Southwest,1.5
TXN-0734290CB7D0,2026-07-28,ACCT-0734290CB7D0,ACH,API,19727.4,processed,,West,12.4
TXN-BD32EE156982,2026-07-16,ACCT-BD32EE156982,ACH,Branch,19535.77,processed,,Northeast,3.3
TXN-30F085740ADF,2026-09-08,ACCT-30F085740ADF,ACH,Mobile,2893.65,processed,,Northeast,8.1
TXN-E9A82BC98DFB,2026-08-10,ACCT-E9A82BC98DFB,Card,Mobile,154.78,processed,,Southeast,2.8
TXN-301F914F7F5A,2026-08-02,ACCT-301F914F7F5A,Card,Online,541.25,processed,,Southeast,1.1
TXN-CA1EBCFCDB2B,2026-08-13,ACCT-CA1EBCFCDB2B,Zelle/P2P,Mobile,149.67,exception,Account number mismatch,Midwest,2.3
TXN-FE4CB0527FED,2026-06-30,ACCT-FE4CB0527FED,Card,Mobile,51.89,processed,,Southwest,3.1
TXN-98DC0608A3AE,2026-09-04,ACCT-98DC0608A3AE,ACH,Mobile,1932.05,processed,,Southwest,55.7
TXN-FD86255AD92A,2026-07-27,ACCT-FD86255AD92A,Check,Branch,2255.07,processed,,West,5.4
TXN-C655D4BBFEE8,2026-08-25,ACCT-C655D4BBFEE8,Card,Online,91.54,processed,,Southeast,1.7
TXN-55A4333563CC,2026-09-10,ACCT-55A4333563CC,Bill Pay,Online,2169.71,processed,,Midwest,2.7
TXN-94169B53E3B8,2026-09-11,ACCT-94169B53E3B8,Card,Mobile,328.85,processed,,Southwest,2.6
TXN-49E4C301DB3F,2026-09-07,ACCT-49E4C301DB3F,Zelle/P2P,Online,414.61,processed,,Northeast,52.1
TXN-8E2D91DA4E36,2026-08-20,ACCT-8E2D91DA4E36,Bill Pay,Online,111.95,processed,,Midwest,4.7
TXN-1706BE6C2934,2026-08-02,ACCT-1706BE6C2934,Card,Mobile,103.97,processed,,,27.8
TXN-3A76FE0540B6,2026-07-03,ACCT-3A76FE0540B6,ACH,Branch,1363.22,processed,,Midwest,5.2
TXN-45390FDB674E,2026-07-06,ACCT-45390FDB674E,ACH,Mobile,739.18,processed,,Southwest,5.1
TXN-DE7AA1425EDD,2026-08-31,ACCT-DE7AA1425EDD,Card,Online,206.03,processed,,Northeast,3.6
TXN-5E6A68690AB4,2026-07-28,ACCT-5E6A68690AB4,ACH,Online,3721.63,processed,,Midwest,0.9
TXN-2B169D27D9E5,2026-09-14,ACCT-2B169D27D9E5,Card,Mobile,31.47,processed,,Southeast,4.4
TXN-2B1EAA89B7B9,2026-07-01,ACCT-2B1EAA89B7B9,Check,Branch,2237.33,processed,,Midwest,3.3
TXN-B90E1BF574E6,2026-09-20,ACCT-B90E1BF574E6,Card,Mobile,209.6,processed,,Midwest,3.2
TXN-01D0E62A6D46,2026-07-11,ACCT-01D0E62A6D46,Card,Online,19.57,processed,,Northeast,2.0
TXN-CCD614C8D74B,2026-07-24,ACCT-CCD614C8D74B,Card,Mobile,49.0,processed,,Northeast,3.1
TXN-BDF27CC797D4,2026-08-11,ACCT-BDF27CC797D4,Bill Pay,Online,321.99,processed,,Southwest,2.3
TXN-0D61E38B3645,2026-08-13,ACCT-0D61E38B3645,ACH,Mobile,1960.37,processed,,Southwest,9.9
TXN-1BF72FDE42B6,2026-07-07,ACCT-1BF72FDE42B6,ACH,Online,7434.72,processed,,Southwest,4.4
TXN-08C159CB811C,2026-09-15,ACCT-08C159CB811C,Wire,Branch,7813.21,processed,,Midwest,2.4
TXN-4C71C23D484B,2026-07-09,ACCT-4C71C23D484B,ACH,Branch,3437.46,failed,,Southwest,7.6
TXN-67D4E7EB6FB0,2026-09-01,ACCT-67D4E7EB6FB0,Card,Mobile,350.21,processed,,Southeast,9.0
TXN-B3D966A64602,2026-07-03,ACCT-B3D966A64602,Check,Mobile,7336.92,processed,,Northeast,4.8
TXN-F3EF78E4B399,2026-08-06,ACCT-F3EF78E4B399,Card,Online,838.65,processed,,Southwest,4.6
TXN-DCA00C4A9B55,2026-07-16,ACCT-DCA00C4A9B55,Card,Mobile,13.9,processed,,Southeast,4.0
TXN-C4782924E837,2026-08-10,ACCT-C4782924E837,ACH,API,7259.54,processed,,Southwest,2.5
TXN-9701C0FA61CE,2026-09-15,ACCT-9701C0FA61CE,Bill Pay,Call Center,1125.48,processed,,Northeast,1.0
TXN-86556CEE51CE,2026-08-03,ACCT-86556CEE51CE,Zelle/P2P,Online,1396.7,processed,,West,0.3
TXN-BAA05E4456E6,2026-06-30,ACCT-BAA05E4456E6,ACH,Online,412.41,processed,,Southeast,6.9
TXN-5920F16D3D80,2026-07-24,ACCT-5920F16D3D80,Check,ATM,6121.32,processed,,Northeast,1.0
TXN-A6EBCB693E61,2026-08-05,ACCT-A6EBCB693E61,ACH,API,1484.61,pending,,Northeast,4.4
TXN-07B80DB10C00,2026-07-15,ACCT-07B80DB10C00,Card,Mobile,66.89,processed,,Northeast,4.1
TXN-7540114CC9CB,2026-09-01,ACCT-7540114CC9CB,Card,Mobile,699.58,processed,,Southwest,1.6
TXN-56064AA38F88,2026-09-01,ACCT-56064AA38F88,ACH,Online,3362.04,processed,,Southeast,6.1
TXN-B83C68B83D3D,2026-08-16,ACCT-B83C68B83D3D,Card,Mobile,162.14,processed,,Midwest,9.6
TXN-91A2F29D73D8,2026-08-02,ACCT-91A2F29D73D8,Card,ATM,202.96,processed,,West,2.5
TXN-3A283F21B98B,2026-07-04,ACCT-3A283F21B98B,Card,Online,75.86,processed,,Midwest,2.2
TXN-240029880E96,2026-08-28,ACCT-240029880E96,ACH,API,3156.4,processed,,Southeast,0.8
TXN-8F7012855595,2026-06-29,ACCT-8F7012855595,Zelle/P2P,Mobile,309.31,processed,,Southwest,1.2
TXN-E10FE21D4C22,2026-08-28,ACCT-E10FE21D4C22,Card,Online,407.77,processed,,Northeast,1.1
TXN-C51E9BFE68E5,2026-08-26,ACCT-C51E9BFE68E5,ACH,API,10042.86,processed,,Southwest,5.8
TXN-805C94A358C1,2026-07-02,ACCT-805C94A358C1,Card,Online,70.85,processed,,Northeast,7.7
TXN-5C17CAC5569C,2026-07-29,ACCT-5C17CAC5569C,ACH,Branch,1720.78,processed,,Northeast,0.8
TXN-6EC0CF7B6175,2026-08-31,ACCT-6EC0CF7B6175,Card,Online,46.15,processed,,Northeast,2.0
TXN-2B242E622756,2026-07-23,ACCT-2B242E622756,Wire,Call Center,97678.89,pending,,Northeast,29.7
TXN-E1259B5E9F2F,2026-07-03,ACCT-E1259B5E9F2F,ACH,Online,5733.07,processed,,Midwest,0.3
TXN-05BE8ACE40A9,2026-09-11,ACCT-05BE8ACE40A9,Bill Pay,Online,167.93,exception,Insufficient funds,Southeast,12.9
TXN-60922AB40CC8,2026-07-27,ACCT-60922AB40CC8,Card,Mobile,70.78,processed,,West,1.3
TXN-8C08DF43F01E,2026-07-30,ACCT-8C08DF43F01E,ACH,Mobile,2938.35,processed,,Southeast,2.1
TXN-FEB85EE78D1F,2026-08-25,ACCT-FEB85EE78D1F,Bill Pay,Call Center,1778.15,processed,,Southeast,5.0
TXN-39C6915EED26,2026-08-07,ACCT-39C6915EED26,Card,ATM,33.1,processed,,Northeast,1.3
TXN-217A466A4611,2026-09-21,ACCT-217A466A4611,ACH,Mobile,2040.77,processed,,Midwest,0.7
TXN-88A1B0A61A5A,2026-07-03,ACCT-88A1B0A61A5A,Check,Mobile,5059.67,processed,,Midwest,2.3
TXN-31A07B71D368,2026-06-26,ACCT-31A07B71D368,Zelle/P2P,Online,152.32,processed,,Midwest,4.2
TXN-CFB951378D5F,2026-06-29,ACCT-CFB951378D5F,Bill Pay,Mobile,824.32,processed,,West,1.8
TXN-FB932B80EE3C,2026-08-12,ACCT-FB932B80EE3C,Card,Mobile,58.0,processed,,West,4.7
TXN-4589AD4845CC,2026-08-03,ACCT-4589AD4845CC,ACH,Online,6782.59,processed,,Northeast,2.2
TXN-EB78AFF86A51,2026-08-17,ACCT-EB78AFF86A51,Card,Mobile,70.47,processed,,Midwest,2.3
TXN-C67725A90F53,2026-07-15,ACCT-C67725A90F53,Zelle/P2P,Mobile,744.61,processed,,Southwest,3.8
TXN-60EAF35039B2,2026-07-30,ACCT-60EAF35039B2,Wire,Call Center,23541.9,processed,,Southeast,15.4
TXN-2DF9B259827F,2026-07-24,ACCT-2DF9B259827F,Check,ATM,2268.1,processed,,Southwest,7.0
TXN-C33DE0AD08DC,2026-06-24,ACCT-C33DE0AD08DC,Zelle/P2P,Mobile,329.03,processed,,West,2.4
TXN-EFB87065CA1C,2026-06-24,ACCT-EFB87065CA1C,ACH,Online,9141.71,processed,,Southwest,7.7
TXN-1142598A596C,2026-07-31,ACCT-1142598A596C,Zelle/P2P,Mobile,68.84,processed,,Southeast,1.6
TXN-181D0C8829A8,2026-07-08,ACCT-181D0C8829A8,Card,ATM,39.71,processed,,West,2.3
TXN-84AD4988D2F9,2026-07-09,ACCT-84AD4988D2F9,ACH,Online,604.73,processed,,Midwest,6.8
TXN-735A932ECE89,2026-07-21,ACCT-735A932ECE89,Card,Mobile,174.92,processed,,Northeast,4.5
TXN-4D378DEC1F63,2026-07-17,ACCT-4D378DEC1F63,Bill Pay,Online,498.64,processed,,Southeast,16.6
TXN-57DA99E09188,2026-07-01,ACCT-57DA99E09188,Zelle/P2P,Online,326.52,processed,,Southeast,3.3
TXN-A28F832B2C6C,2026-08-26,ACCT-A28F832B2C6C,ACH,Branch,3795.07,processed,,Northeast,0.5
TXN-C96F664D5D94,2026-08-24,ACCT-C96F664D5D94,Check,Branch,21950.26,processed,,Northeast,2.6
TXN-7B71704AFDA2,2026-07-17,ACCT-7B71704AFDA2,Zelle/P2P,Mobile,205.77,processed,,Southwest,5.1
TXN-FDD97D72F414,2026-09-04,ACCT-FDD97D72F414,Bill Pay,Online,377.94,processed,,Southeast,2.3
TXN-473E2C22F380,2026-08-24,ACCT-473E2C22F380,Card,Online,485.32,processed,,Southwest,15.7
TXN-D8B02F724AA7,2026-08-10,ACCT-D8B02F724AA7,ACH,API,5847.2,processed,,Northeast,2.5
TXN-B3610C07ABE6,2026-08-28,ACCT-B3610C07ABE6,Card,Online,475.27,processed,,Midwest,1.4
TXN-8C600AC353CE,2026-07-30,ACCT-8C600AC353CE,Zelle/P2P,Mobile,293.91,processed,,West,1.4
TXN-85EDAE05D7D3,2026-07-08,ACCT-85EDAE05D7D3,Zelle/P2P,Mobile,7941.34,processed,,Southeast,7.7
TXN-F243F4F81DD3,2026-08-19,ACCT-F243F4F81DD3,ACH,Mobile,2069.17,processed,,Southwest,0.8
TXN-62DC22AD2998,2026-08-08,ACCT-62DC22AD2998,Wire,Call Center,10084.75,processed,,Southwest,16.6
TXN-D3E18BB4766A,2026-09-06,ACCT-D3E18BB4766A,ACH,API,1629.8,processed,,West,9.4
TXN-2850D21E6F81,2026-08-02,ACCT-2850D21E6F81,Check,Branch,9279.71,processed,,Midwest,7.4
TXN-7612BE99CDA6,2026-08-11,ACCT-7612BE99CDA6,Wire,Call Center,5543.5,processed,,Southwest,4.2
TXN-D0D1EC183968,2026-08-06,ACCT-D0D1EC183968,Card,Online,52.52,processed,,West,2.8
TXN-6724EDBBC3FA,2026-08-20,ACCT-6724EDBBC3FA,Wire,Branch,31440.46,processed,,Midwest,4.1
TXN-E1D897BD6BB2,2026-08-13,ACCT-E1D897BD6BB2,ACH,Branch,485.35,failed,,Southwest,8.4
TXN-A4A642871B00,2026-08-31,ACCT-A4A642871B00,Check,Branch,2445.66,processed,,West,1.3
TXN-AB753049CDE6,2026-09-20,ACCT-AB753049CDE6,ACH,Mobile,5527.92,processed,,Northeast,1.7
TXN-C027DD7B42F4,2026-07-30,ACCT-C027DD7B42F4,Check,Branch,790.75,processed,,Southwest,3.1
TXN-CDC564D942A3,2026-08-12,ACCT-CDC564D942A3,Card,Online,48.71,exception,Insufficient funds,Southwest,22.1
TXN-3A18689E189E,2026-09-21,ACCT-3A18689E189E,Zelle/P2P,Online,168.61,processed,,Northeast,12.3
TXN-1B20262E86B6,2026-09-10,ACCT-1B20262E86B6,Card,Mobile,147.34,processed,,Southeast,1.9
TXN-359CE24BCB5E,2026-08-01,ACCT-359CE24BCB5E,Zelle/P2P,Online,1512.46,processed,,West,1.6
TXN-4D1CCD3B1393,2026-09-17,ACCT-4D1CCD3B1393,ACH,Online,8785.9,processed,,Southwest,16.1
TXN-4CE1740F1397,2026-07-31,ACCT-4CE1740F1397,Wire,Online,63918.89,processed,,Northeast,24.7
TXN-D95845DD7F99,2026-09-18,ACCT-D95845DD7F99,Zelle/P2P,Mobile,76.1,processed,,West,1.5
TXN-634BCE1B7159,2026-07-29,ACCT-634BCE1B7159,Check,Branch,16428.37,processed,,Midwest,16.8
TXN-D41C8B41C95D,2026-08-04,ACCT-D41C8B41C95D,ACH,Mobile,2229.59,processed,,Northeast,2.2
TXN-63ECBFA3A1AD,2026-07-17,ACCT-63ECBFA3A1AD,ACH,API,24119.44,processed,,Southwest,14.3
TXN-823DE0EA3549,2026-07-08,ACCT-823DE0EA3549,Bill Pay,Online,476.89,failed,,Southeast,7.8
TXN-4197947A45E5,2026-09-17,ACCT-4197947A45E5,Card,Online,246.91,processed,,Southwest,1.1
TXN-7A30828E6D06,2026-07-10,ACCT-7A30828E6D06,ACH,Mobile,3121.27,processed,,West,3.0
TXN-4CEBC87B0D9F,2026-08-07,ACCT-4CEBC87B0D9F,Bill Pay,Mobile,2737.15,processed,,Northeast,2.7
TXN-F1553CA5BC3A,2026-09-05,ACCT-F1553CA5BC3A,Card,Online,120.69,processed,,Midwest,39.3
TXN-479886B5A540,2026-09-07,ACCT-479886B5A540,Card,Mobile,61.96,processed,,Midwest,2.1
TXN-831D606C1FF4,2026-07-24,ACCT-831D606C1FF4,Zelle/P2P,Mobile,1016.85,processed,,Northeast,1.5
TXN-2F1987BF98C0,2026-08-13,ACCT-2F1987BF98C0,Check,ATM,6025.59,failed,,Southeast,2.6
TXN-CB7E29706787,2026-08-03,ACCT-CB7E29706787,Zelle/P2P,Mobile,228.9,processed,,West,1.8
TXN-665B60A4FCF8,2026-08-05,ACCT-665B60A4FCF8,ACH,Online,3150.31,processed,,Northeast,3.8
TXN-E54E340240CD,2026-06-30,ACCT-B551CBC5F5AC,Zelle/P2P,Mobile,24.72,processed,,Midwest,14.8
TXN-080D8DCC531C,2026-09-10,ACCT-080D8DCC531C,ACH,Branch,1582.07,processed,,Southeast,1.3
TXN-467D2D6C5B57,2026-09-02,ACCT-467D2D6C5B57,Wire,Call Center,39278.64,processed,,West,13.4
TXN-659C23BDD451,2026-09-21,ACCT-659C23BDD451,Card,Mobile,359.83,processed,,West,2.8
TXN-9DF82FF1547B,2026-09-16,ACCT-9DF82FF1547B,Zelle/P2P,Mobile,207.53,processed,,West,5.0
TXN-36486CE645C1,2026-07-31,ACCT-36486CE645C1,Check,Mobile,7511.31,processed,,Midwest,1.9
TXN-4BEC6AD24E22,2026-07-12,ACCT-4BEC6AD24E22,Card,Online,236.3,processed,,Northeast,7.7
TXN-D1027107CDA8,2026-07-30,ACCT-D1027107CDA8,Check,Branch,1420.86,processed,,Southwest,2.7
TXN-ED53BE91419F,2026-07-28,ACCT-ED53BE91419F,Bill Pay,Mobile,1416.11,processed,,Southwest,1.2
TXN-6D686C523ACC,2026-06-25,ACCT-7D60B02BFCFF,Bill Pay,Online,730.37,processed,,Northeast,1.7
